Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,month_val,day,month,day_val
10,2023-10-07,CUST010,Female,52,Clothing,4,50,200,October,Saturday,10,5
437,2023-10-07,CUST437,Female,35,Electronics,4,300,1200,October,Saturday,10,5
634,2023-10-08,CUST634,Male,60,Electronics,4,500,2000,October,Sunday,10,6
558,2023-10-08,CUST558,Female,41,Clothing,1,25,25,October,Sunday,10,6
876,2023-10-09,CUST876,Male,43,Clothing,4,30,120,October,Monday,10,0
201,2023-10-09,CUST201,Male,56,Electronics,1,25,25,October,Monday,10,0
286,2023-10-09,CUST286,Male,55,Electronics,2,25,50,October,Monday,10,0
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,October,Tuesday,10,1
55,2023-10-10,CUST055,Male,31,Beauty,4,30,120,October,Tuesday,10,1
428,2023-10-10,CUST428,Female,40,Electronics,4,50,200,October,Tuesday,10,1
441,2023-10-10,CUST441,Male,57,Beauty,4,300,1200,October,Tuesday,10,1
546,2023-10-11,CUST546,Female,36,Electronics,4,50,200,October,Wednesday,10,2
227,2023-10-11,CUST227,Male,36,Electronics,2,50,100,October,Wednesday,10,2
872,2023-10-11,CUST872,Female,63,Beauty,3,25,75,October,Wednesday,10,2
149,2023-10-11,CUST149,Male,22,Clothing,3,25,75,October,Wednesday,10,2
393,2023-10-11,CUST393,Female,22,Beauty,2,500,1000,October,Wednesday,10,2
401,2023-10-11,CUST401,Female,62,Clothing,1,300,300,October,Wednesday,10,2
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500,October,Wednesday,10,2
310,2023-10-12,CUST310,Female,28,Beauty,1,25,25,October,Thursday,10,3
852,2023-10-12,CUST852,Female,41,Clothing,1,300,300,October,Thursday,10,3
844,2023-10-12,CUST844,Male,35,Clothing,3,50,150,October,Thursday,10,3
619,2023-10-13,CUST619,Male,47,Electronics,4,25,100,October,Friday,10,4
97,2023-10-13,CUST097,Female,51,Beauty,2,500,1000,October,Friday,10,4
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,October,Friday,10,4
456,2023-10-14,CUST456,Male,57,Electronics,2,30,60,October,Saturday,10,5
627,2023-10-14,CUST627,Male,57,Clothing,1,50,50,October,Saturday,10,5
121,2023-10-15,CUST121,Female,28,Electronics,4,50,200,October,Sunday,10,6
22,2023-10-15,CUST022,Male,18,Clothing,2,50,100,October,Sunday,10,6
431,2023-10-15,CUST431,Male,63,Electronics,4,300,1200,October,Sunday,10,6
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,October,Monday,10,0
754,2023-10-16,CUST754,Female,43,Electronics,4,25,100,October,Monday,10,0
370,2023-10-16,CUST370,Male,23,Electronics,2,30,60,October,Monday,10,0
711,2023-10-16,CUST711,Male,26,Electronics,3,500,1500,October,Monday,10,0
350,2023-10-17,CUST350,Male,25,Beauty,3,25,75,October,Tuesday,10,1
786,2023-10-17,CUST786,Male,48,Clothing,4,25,100,October,Tuesday,10,1
191,2023-10-18,CUST191,Male,64,Beauty,1,25,25,October,Wednesday,10,2
109,2023-10-18,CUST109,Female,34,Electronics,4,500,2000,October,Wednesday,10,2
555,2023-10-19,CUST555,Male,25,Beauty,1,300,300,October,Thursday,10,3
826,2023-10-19,CUST826,Female,46,Clothing,1,300,300,October,Thursday,10,3
340,2023-10-19,CUST340,Female,36,Clothing,4,300,1200,October,Thursday,10,3
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,October,Thursday,10,3
249,2023-10-20,CUST249,Male,20,Clothing,1,50,50,October,Friday,10,4
922,2023-10-21,CUST922,Male,41,Electronics,1,50,50,October,Saturday,10,5
680,2023-10-22,CUST680,Female,53,Clothing,3,300,900,October,Sunday,10,6
600,2023-10-22,CUST600,Female,59,Beauty,2,500,1000,October,Sunday,10,6
770,2023-10-22,CUST770,Male,32,Clothing,1,50,50,October,Sunday,10,6
60,2023-10-23,CUST060,Male,30,Beauty,3,50,150,October,Monday,10,0
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500,October,Monday,10,0
516,2023-10-23,CUST516,Male,30,Beauty,4,25,100,October,Monday,10,0
250,2023-10-23,CUST250,Male,48,Electronics,1,50,50,October,Monday,10,0
342,2023-10-24,CUST342,Female,43,Clothing,4,500,2000,October,Tuesday,10,1
767,2023-10-24,CUST767,Male,39,Beauty,3,25,75,October,Tuesday,10,1
564,2023-10-24,CUST564,Male,50,Electronics,2,50,100,October,Tuesday,10,1
318,2023-10-24,CUST318,Male,61,Clothing,1,25,25,October,Tuesday,10,1
869,2023-10-25,CUST869,Male,37,Beauty,3,500,1500,October,Wednesday,10,2
503,2023-10-25,CUST503,Male,45,Beauty,4,500,2000,October,Wednesday,10,2
126,2023-10-26,CUST126,Female,28,Clothing,3,30,90,October,Thursday,10,3
349,2023-10-26,CUST349,Female,57,Beauty,1,50,50,October,Thursday,10,3
440,2023-10-26,CUST440,Male,64,Clothing,2,300,600,October,Thursday,10,3
677,2023-10-27,CUST677,Female,19,Beauty,3,500,1500,October,Friday,10,4
324,2023-10-27,CUST324,Female,52,Electronics,3,50,150,October,Friday,10,4
124,2023-10-27,CUST124,Male,33,Clothing,4,500,2000,October,Friday,10,4
30,2023-10-29,CUST030,Female,39,Beauty,3,300,900,October,Sunday,10,6
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,October,Sunday,10,6
896,2023-10-29,CUST896,Female,30,Electronics,2,25,50,October,Sunday,10,6
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,October,Sunday,10,6
226,2023-10-29,CUST226,Female,61,Clothing,1,50,50,October,Sunday,10,6
229,2023-10-29,CUST229,Male,58,Beauty,3,30,90,October,Sunday,10,6
12,2023-10-30,CUST012,Male,35,Beauty,3,25,75,October,Monday,10,0
817,2023-10-31,CUST817,Male,30,Beauty,4,50,200,October,Tuesday,10,1
776,2023-10-31,CUST776,Male,35,Clothing,3,30,90,October,Tuesday,10,1
710,2023-10-31,CUST710,Female,26,Electronics,3,500,1500,October,Tuesday,10,1
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,November,Wednesday,11,2
334,2023-11-01,CUST334,Male,31,Electronics,3,300,900,November,Wednesday,11,2
628,2023-11-01,CUST628,Female,19,Beauty,4,50,200,November,Wednesday,11,2
343,2023-11-01,CUST343,Male,21,Electronics,2,25,50,November,Wednesday,11,2
841,2023-11-02,CUST841,Male,31,Electronics,4,25,100,November,Thursday,11,3
141,2023-11-02,CUST141,Female,22,Electronics,1,50,50,November,Thursday,11,3
145,2023-11-02,CUST145,Female,39,Clothing,3,25,75,November,Thursday,11,3
898,2023-11-02,CUST898,Female,42,Clothing,3,30,90,November,Thursday,11,3
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,November,Thursday,11,3
507,2023-11-02,CUST507,Female,37,Electronics,3,500,1500,November,Thursday,11,3
181,2023-11-03,CUST181,Male,19,Electronics,4,300,1200,November,Friday,11,4
784,2023-11-04,CUST784,Female,34,Electronics,1,500,500,November,Saturday,11,5
690,2023-11-05,CUST690,Female,52,Clothing,3,300,900,November,Sunday,11,6
20,2023-11-05,CUST020,Male,22,Clothing,3,300,900,November,Sunday,11,6
47,2023-11-06,CUST047,Female,40,Beauty,3,500,1500,November,Monday,11,0
405,2023-11-06,CUST405,Female,25,Clothing,4,300,1200,November,Monday,11,0
565,2023-11-07,CUST565,Female,45,Beauty,2,30,60,November,Tuesday,11,1
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,November,Tuesday,11,1
761,2023-11-07,CUST761,Female,33,Clothing,1,500,500,November,Tuesday,11,1
762,2023-11-07,CUST762,Female,24,Electronics,2,25,50,November,Tuesday,11,1
205,2023-11-07,CUST205,Female,43,Clothing,1,25,25,November,Tuesday,11,1
512,2023-11-07,CUST512,Female,57,Beauty,1,25,25,November,Tuesday,11,1
173,2023-11-08,CUST173,Male,64,Electronics,4,30,120,November,Wednesday,11,2
86,2023-11-08,CUST086,Male,19,Beauty,3,30,90,November,Wednesday,11,2
595,2023-11-09,CUST595,Female,18,Clothing,4,500,2000,November,Thursday,11,3
827,2023-11-09,CUST827,Male,61,Beauty,3,300,900,November,Thursday,11,3
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,November,Thursday,11,3
388,2023-11-10,CUST388,Male,50,Electronics,1,25,25,November,Friday,11,4
631,2023-11-10,CUST631,Male,56,Electronics,3,30,90,November,Friday,11,4
812,2023-11-12,CUST812,Male,19,Electronics,3,25,75,November,Sunday,11,6
554,2023-11-12,CUST554,Female,46,Beauty,3,50,150,November,Sunday,11,6
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,November,Monday,11,0
58,2023-11-13,CUST058,Male,18,Clothing,4,300,1200,November,Monday,11,0
582,2023-11-14,CUST582,Male,35,Clothing,3,300,900,November,Tuesday,11,1
458,2023-11-14,CUST458,Female,39,Electronics,4,25,100,November,Tuesday,11,1
345,2023-11-14,CUST345,Male,62,Electronics,1,30,30,November,Tuesday,11,1
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,November,Tuesday,11,1
747,2023-11-15,CUST747,Male,23,Beauty,1,30,30,November,Wednesday,11,2
369,2023-11-15,CUST369,Male,23,Electronics,3,500,1500,November,Wednesday,11,2
706,2023-11-15,CUST706,Male,51,Electronics,4,25,100,November,Wednesday,11,2
533,2023-11-16,CUST533,Male,19,Electronics,3,500,1500,November,Thursday,11,3
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,November,Friday,11,4
645,2023-11-17,CUST645,Female,35,Electronics,4,30,120,November,Friday,11,4
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,November,Friday,11,4
169,2023-11-17,CUST169,Male,18,Beauty,3,500,1500,November,Friday,11,4
57,2023-11-18,CUST057,Female,63,Beauty,1,30,30,November,Saturday,11,5
137,2023-11-18,CUST137,Male,46,Beauty,2,500,1000,November,Saturday,11,5
778,2023-11-18,CUST778,Female,47,Beauty,4,25,100,November,Saturday,11,5
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200,November,Sunday,11,6
599,2023-11-19,CUST599,Female,28,Beauty,2,50,100,November,Sunday,11,6
234,2023-11-20,CUST234,Female,62,Electronics,2,25,50,November,Monday,11,0
410,2023-11-21,CUST410,Female,29,Clothing,2,50,100,November,Tuesday,11,1
581,2023-11-21,CUST581,Female,48,Beauty,2,30,60,November,Tuesday,11,1
417,2023-11-21,CUST417,Male,43,Electronics,3,300,900,November,Tuesday,11,1
74,2023-11-22,CUST074,Female,18,Beauty,4,500,2000,November,Wednesday,11,2
87,2023-11-22,CUST087,Female,28,Beauty,2,50,100,November,Wednesday,11,2
803,2023-11-22,CUST803,Male,39,Clothing,4,25,100,November,Wednesday,11,2
424,2023-11-23,CUST424,Male,57,Beauty,4,300,1200,November,Thursday,11,3
641,2023-11-23,CUST641,Female,40,Electronics,1,300,300,November,Thursday,11,3
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,November,Thursday,11,3
1,2023-11-24,CUST001,Male,34,Beauty,3,50,150,November,Friday,11,4
95,2023-11-24,CUST095,Female,32,Clothing,2,30,60,November,Friday,11,4
171,2023-11-24,CUST171,Female,52,Clothing,3,300,900,November,Friday,11,4
156,2023-11-25,CUST156,Female,43,Clothing,4,25,100,November,Saturday,11,5
493,2023-11-25,CUST493,Male,41,Beauty,2,25,50,November,Saturday,11,5
715,2023-11-26,CUST715,Female,42,Beauty,4,25,100,November,Sunday,11,6
115,2023-11-26,CUST115,Male,51,Clothing,3,500,1500,November,Sunday,11,6
362,2023-11-27,CUST362,Male,50,Clothing,1,25,25,November,Monday,11,0
267,2023-11-27,CUST267,Female,32,Beauty,3,30,90,November,Monday,11,0
856,2023-11-27,CUST856,Male,54,Electronics,4,30,120,November,Monday,11,0
84,2023-11-28,CUST084,Female,38,Electronics,3,30,90,November,Tuesday,11,1
795,2023-11-28,CUST795,Male,57,Electronics,1,300,300,November,Tuesday,11,1
739,2023-11-29,CUST739,Male,36,Beauty,1,25,25,November,Wednesday,11,2
215,2023-11-29,CUST215,Male,58,Clothing,3,500,1500,November,Wednesday,11,2
24,2023-11-29,CUST024,Female,49,Clothing,1,300,300,November,Wednesday,11,2
289,2023-11-30,CUST289,Male,53,Electronics,2,30,60,November,Thursday,11,3
741,2023-11-30,CUST741,Male,48,Clothing,1,300,300,November,Thursday,11,3
810,2023-11-30,CUST810,Male,59,Electronics,4,25,100,November,Thursday,11,3
266,2023-12-01,CUST266,Female,19,Electronics,2,30,60,December,Friday,12,4
389,2023-12-01,CUST389,Male,21,Clothing,2,25,50,December,Friday,12,4
112,2023-12-02,CUST112,Male,37,Clothing,3,500,1500,December,Saturday,12,5
608,2023-12-02,CUST608,Female,55,Electronics,3,500,1500,December,Saturday,12,5
566,2023-12-02,CUST566,Female,64,Clothing,1,30,30,December,Saturday,12,5
348,2023-12-03,CUST348,Female,35,Electronics,2,300,600,December,Sunday,12,6
576,2023-12-04,CUST576,Female,33,Beauty,3,50,150,December,Monday,12,0
258,2023-12-04,CUST258,Female,37,Clothing,1,50,50,December,Monday,12,0
485,2023-12-04,CUST485,Male,24,Electronics,1,30,30,December,Monday,12,0
199,2023-12-04,CUST199,Male,45,Beauty,3,500,1500,December,Monday,12,0
311,2023-12-05,CUST311,Female,32,Beauty,4,25,100,December,Tuesday,12,1
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,December,Tuesday,12,1
65,2023-12-05,CUST065,Male,51,Electronics,4,500,2000,December,Tuesday,12,1
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,December,Tuesday,12,1
791,2023-12-05,CUST791,Female,51,Beauty,1,25,25,December,Tuesday,12,1
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300,December,Wednesday,12,2
535,2023-12-06,CUST535,Male,47,Beauty,3,30,90,December,Wednesday,12,2
580,2023-12-06,CUST580,Female,31,Clothing,3,500,1500,December,Wednesday,12,2
395,2023-12-06,CUST395,Male,50,Electronics,2,500,1000,December,Wednesday,12,2
712,2023-12-06,CUST712,Female,57,Beauty,2,25,50,December,Wednesday,12,2
531,2023-12-07,CUST531,Male,31,Electronics,1,500,500,December,Thursday,12,3
550,2023-12-07,CUST550,Male,40,Clothing,3,300,900,December,Thursday,12,3
453,2023-12-08,CUST453,Female,26,Clothing,2,500,1000,December,Friday,12,4
625,2023-12-08,CUST625,Male,31,Clothing,1,300,300,December,Friday,12,4
392,2023-12-08,CUST392,Male,27,Clothing,2,300,600,December,Friday,12,4
540,2023-12-08,CUST540,Female,46,Electronics,3,300,900,December,Friday,12,4
468,2023-12-09,CUST468,Male,40,Electronics,1,25,25,December,Saturday,12,5
355,2023-12-09,CUST355,Female,55,Electronics,1,500,500,December,Saturday,12,5
828,2023-12-09,CUST828,Female,33,Electronics,4,300,1200,December,Saturday,12,5
244,2023-12-09,CUST244,Male,28,Beauty,2,50,100,December,Saturday,12,5
752,2023-12-09,CUST752,Male,29,Clothing,2,50,100,December,Saturday,12,5
700,2023-12-09,CUST700,Male,36,Electronics,4,500,2000,December,Saturday,12,5
80,2023-12-10,CUST080,Female,64,Clothing,2,30,60,December,Sunday,12,6
214,2023-12-10,CUST214,Male,20,Beauty,2,30,60,December,Sunday,12,6
361,2023-12-10,CUST361,Female,34,Electronics,4,300,1200,December,Sunday,12,6
526,2023-12-10,CUST526,Male,33,Clothing,2,50,100,December,Sunday,12,6
586,2023-12-11,CUST586,Male,50,Electronics,1,50,50,December,Monday,12,0
265,2023-12-11,CUST265,Male,55,Clothing,3,300,900,December,Monday,12,0
336,2023-12-12,CUST336,Female,52,Beauty,3,50,150,December,Tuesday,12,1
571,2023-12-12,CUST571,Female,41,Electronics,1,50,50,December,Tuesday,12,1
771,2023-12-13,CUST771,Male,24,Electronics,2,25,50,December,Wednesday,12,2
9,2023-12-13,CUST009,Male,63,Electronics,2,300,600,December,Wednesday,12,2
552,2023-12-13,CUST552,Female,49,Electronics,3,25,75,December,Wednesday,12,2
701,2023-12-14,CUST701,Female,52,Beauty,2,30,60,December,Thursday,12,3
496,2023-12-14,CUST496,Male,23,Clothing,2,300,600,December,Thursday,12,3
139,2023-12-15,CUST139,Male,36,Beauty,4,500,2000,December,Friday,12,4
151,2023-12-15,CUST151,Male,29,Clothing,1,50,50,December,Friday,12,4
83,2023-12-16,CUST083,Male,54,Electronics,2,50,100,December,Saturday,12,5
153,2023-12-16,CUST153,Male,63,Electronics,2,500,1000,December,Saturday,12,5
451,2023-12-16,CUST451,Female,45,Electronics,1,30,30,December,Saturday,12,5
783,2023-12-17,CUST783,Female,56,Clothing,1,300,300,December,Sunday,12,6
99,2023-12-17,CUST099,Female,50,Electronics,4,300,1200,December,Sunday,12,6
525,2023-12-18,CUST525,Female,47,Beauty,2,25,50,December,Monday,12,0
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,December,Monday,12,0
409,2023-12-18,CUST409,Female,21,Electronics,3,300,900,December,Monday,12,0
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,December,Monday,12,0
96,2023-12-19,CUST096,Female,44,Clothing,2,300,600,December,Tuesday,12,1
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,December,Tuesday,12,1
609,2023-12-19,CUST609,Female,47,Clothing,2,50,100,December,Tuesday,12,1
777,2023-12-20,CUST777,Male,48,Electronics,3,50,150,December,Wednesday,12,2
209,2023-12-20,CUST209,Female,30,Electronics,4,50,200,December,Wednesday,12,2
890,2023-12-20,CUST890,Male,34,Electronics,2,25,50,December,Wednesday,12,2
435,2023-12-20,CUST435,Female,30,Beauty,3,300,900,December,Wednesday,12,2
854,2023-12-20,CUST854,Male,29,Clothing,1,50,50,December,Wednesday,12,2
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300,December,Thursday,12,3
662,2023-12-22,CUST662,Male,48,Beauty,2,500,1000,December,Friday,12,4
678,2023-12-23,CUST678,Female,60,Electronics,3,300,900,December,Saturday,12,5
615,2023-12-23,CUST615,Female,61,Clothing,4,25,100,December,Saturday,12,5
602,2023-12-23,CUST602,Female,20,Electronics,1,300,300,December,Saturday,12,5
544,2023-12-23,CUST544,Female,27,Electronics,1,25,25,December,Saturday,12,5
781,2023-12-23,CUST781,Male,35,Beauty,1,500,500,December,Saturday,12,5
309,2023-12-23,CUST309,Female,26,Beauty,1,25,25,December,Saturday,12,5
34,2023-12-24,CUST034,Female,51,Clothing,3,50,150,December,Sunday,12,6
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,December,Sunday,12,6
757,2023-12-25,CUST757,Female,43,Electronics,4,300,1200,December,Monday,12,0
82,2023-12-26,CUST082,Female,32,Beauty,4,50,200,December,Tuesday,12,1
25,2023-12-26,CUST025,Female,64,Beauty,1,50,50,December,Tuesday,12,1
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600,December,Tuesday,12,1
472,2023-12-26,CUST472,Female,38,Beauty,3,300,900,December,Tuesday,12,1
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,December,Tuesday,12,1
879,2023-12-26,CUST879,Male,23,Clothing,1,30,30,December,Tuesday,12,1
62,2023-12-27,CUST062,Male,18,Beauty,2,50,100,December,Wednesday,12,2
386,2023-12-27,CUST386,Female,54,Electronics,2,300,600,December,Wednesday,12,2
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,December,Thursday,12,3
664,2023-12-28,CUST664,Female,44,Clothing,4,500,2000,December,Thursday,12,3
429,2023-12-28,CUST429,Male,64,Electronics,2,25,50,December,Thursday,12,3
908,2023-12-29,CUST908,Male,46,Beauty,4,300,1200,December,Friday,12,4
520,2023-12-29,CUST520,Female,49,Electronics,4,25,100,December,Friday,12,4
233,2023-12-29,CUST233,Female,51,Beauty,2,300,600,December,Friday,12,4
805,2023-12-29,CUST805,Female,30,Beauty,3,500,1500,December,Friday,12,4
857,2023-12-31,CUST857,Male,60,Electronics,2,25,50,December,Sunday,12,6
211,2024-01-01,CUST211,Male,42,Beauty,3,500,1500,January,Monday,1,0
650,2024-01-01,CUST650,Male,55,Electronics,1,30,30,January,Monday,1,0
